# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
28-01-21 0:00,Class A,220256000,57.495753,10.501755,Under way using engine,0,0,228.1,136,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,AtoN,992651016,55.62406,12.99018,Unknown value,,,,,Unknown,,IH 2,Undefined,,,,Surveyed,,,,AIS,,,,
28-01-21 0:00,Class A,219018636,56.000883,8.12289,Engaged in fishing,,0,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219002686,56.795213,8.864078,Under way using engine,,0,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219004203,56.621717,11.829217,Engaged in fishing,,2.5,195.1,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,265808520,57.771995,11.619102,Unknown value,0,0,140.1,51,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,255806081,54.739408,15.616182,Under way using engine,0,16.5,259.5,260,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,305979000,57.148018,11.614908,Under way using engine,0,14.8,162.3,160,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219026558,57.428625,10.502958,Under way using engine,,0,172.2,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,211783270,54.582267,10.026092,Under way using engine,0,0,,126,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219018526,91,181,Unknown value,,,,,9553579,OWDS,JEPPE JENSEN II,Tug,,7,19,GPS,2.9,DK-VEJLE,18-06-21 18:00,AIS,7,12,4,3
28-01-21 0:00,AtoN,992651006,55.91,12.741667,Unknown value,,,,,Unknown,,M8 VEN,Undefined,,,,Surveyed,,,,AIS,,,,
28-01-21 0:00,Class A,220307000,56.616073,11.879123,Under way using engine,,2.7,357.3,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,266343000,55.699888,10.807603,Under way using engine,0,17.6,3.2,3,9235517,SJLB,STENA SCANDINAVICA,Passenger,No additional information,30,243,GPS,6,SEGOT>DEKIEL>SEGOT,28-01-21 8:15,AIS,24,219,10,20
28-01-21 0:00,Class A,258523000,58.033193,9.666628,Under way using engine,,6.7,39.1,32,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,273450080,54.636297,11.389727,Restricted maneuverability,,0.1,250.1,21,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,356651000,55.62341,12.997123,Under way using engine,0,0,159.1,84,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,232020276,56.202792,7.389583,Under way using engine,,5.8,92.5,92,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,538005261,57.836708,10.22351,Under way using engine,0.2,11.6,257.9,257,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219024175,55.516182,10.569998,Under way using engine,0,0,138.1,212,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219003406,56.413902,10.922802,Under way using engine,,0.1,50.5,277,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,331114000,55.059508,10.620602,Under way using engine,0,0,0,128,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,257086660,55.847692,10.83841,Under way using engine,1.6,13.5,222,219,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,265759020,55.675642,13.058597,Unknown value,,0,249.3,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219011857,55.88055,11.136538,Under way using engine,,0,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219000605,55.460683,8.440467,Unknown value,0,0.1,249.9,266,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,211403000,54.12625,8.862698,Engaged in fishing,0,0,255,229,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219005583,57.848947,9.788532,Engaged in fishing,0,0.9,179,102,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,273370640,54.76801,15.176132,Restricted maneuverability,-0.7,0.1,224.9,222,9682423,UBAN4,MURMAN,Other,,18,87,Combined GPS/GLONASS,6.5,OFFSHORE,24-01-21 22:00,AIS,34,53,8,10
28-01-21 0:00,Class A,308121000,57.796127,11.132165,Under way using engine,0,15.5,250,250,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219017815,55.965883,11.844717,Under way using engine,0,0,65.1,246,9615781,OZEZ,ISEFJORD,Passenger,,12,50,GPS,,,,AIS,25,25,6,6
28-01-21 0:00,Class A,220135000,57.031283,8.4,Under way using engine,0,8.2,215.7,216,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219016938,54.934917,10.8339,Under way using engine,0,0,107,107,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,265829480,57.683333,11.648952,Under way using engine,0,0,259.3,249,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219018486,57.12105,8.601283,Under way using engine,,0,210.8,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,220182000,56.734643,8.144975,Engaged in fishing,,9.8,298.1,300,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,218601000,54.966742,14.051983,Under way using engine,0,10.4,232.3,233,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,218849000,55.123545,7.26485,Restricted maneuverability,0,0.2,56.5,325,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,211609560,55.016435,8.439455,Under way using engine,0,0.1,227.3,211,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,265457000,57.739117,10.418922,Under way using engine,,10.9,253,252,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,249446000,57.900515,11.126758,Under way using engine,0,13.4,160,163,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,605086012,56.887975,7.298943,Under way using engine,0,11.4,209,209,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,220051000,57.592287,9.956877,Engaged in fishing,0,0.1,192,15,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,210925000,55.115927,14.27122,Under way using engine,0,17.9,39,40,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219904000,57.321203,11.12698,Engaged in fishing,0,0,229.8,155,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Base Station,2190075,55.027085,10.614567,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
28-01-21 0:00,Class A,219002176,54.93249,10.831823,Under way using engine,,0.1,237.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,273452000,56.146933,11.832067,Under way using engine,16.1,8.7,80.6,72,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219005513,57.122067,8.600938,Engaged in fishing,0,0,220.2,147,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219024783,55.475817,8.348505,Under way using engine,,10.9,230.5,226,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219026443,55.279065,14.801042,Under way using engine,0,0,103.7,310,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219025739,55.715692,10.016697,Under way sailing,0,0,60.1,313,Unknown,XPH4512,THYRA,Fishing,,6,16,GPS,,,,AIS,14,2,2,4
28-01-21 0:00,Class B,219017202,91,181,Unknown value,,,,,Unknown,XPE4414,SIMA,Pleasure,,3,9,Undefined,,,,AIS,9,,,3
28-01-21 0:00,Class A,220012000,56.67691,11.906103,Unknown value,0,2.6,258.5,273,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,265280000,57.645295,11.858577,Under way using engine,0,0,60.2,289,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219017733,57.72001,10.593872,Under way using engine,,3.8,127,156,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,257088370,55.06178,11.046047,Under way using engine,0,8.7,8.2,8,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219010873,57.719985,10.594332,Under way sailing,0,0,219.8,61,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,245044000,54.585838,11.21136,Under way using engine,0,9.1,295.9,293,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219012073,55.038495,10.570408,Under way using engine,0,5.3,61.5,60,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,525107008,57.818933,9.632317,Under way using engine,,12.2,259,256,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,245808000,57.066565,10.729828,Under way using engine,0,7.5,174.6,170,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,220349000,57.321525,11.12588,Engaged in fishing,0,0,,88,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,235008380,56.251078,7.57509,Engaged in fishing,0,3.4,77.9,64,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,246857000,57.718688,10.596158,Under way sailing,0,0,317,229,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219001543,56.153818,10.217408,Under way using engine,,0,231.2,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219005511,54.992362,9.98541,Under way using engine,,0,,227,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219000195,55.255205,12.474122,Under way using engine,0,8.6,0.8,1,8400048,OUSR,BALTIC,Dredging,,12,66,GPS,4.5,AVEDOERE,28-01-21 1:30,AIS,48,18,6,6
28-01-21 0:00,Class A,258656000,57.627685,11.689657,Under way using engine,0,10.2,29.1,32,9107136,LAXP7,NORHOLM,Cargo,,15,94,GPS,3.6,GOTHENBURG 812,28-01-21 1:00,AIS,82,12,9,6
28-01-21 0:00,Class A,231355000,57.114175,12.238653,Under way using engine,0,0,56.5,15,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219007155,54.655803,11.34541,Under way using engine,,0,0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,205682000,54.881537,14.01036,Restricted maneuverability,-4.5,0.1,265,246,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,211405010,54.497578,8.807397,Under way using engine,0,0,82.2,355,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,211593750,56.693012,8.223222,Unknown value,0,0,214.1,70,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219027752,57.836388,10.175093,Unknown value,,8.4,28.3,26,Unknown,OYOL,ELIN,Fishing,,8,24,GPS,,,,AIS,24,,4,4
28-01-21 0:00,Class A,265009000,57.6726,8.664835,Restricted maneuverability,0,3.2,54,40,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,211750690,55.451757,8.480528,Under way using engine,0,0,58,57,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219801000,57.71956,10.590323,Engaged in fishing,0,0,236.5,240,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Base Station,2190072,57.523658,9.963753,Unknown value,,,,,Unknown,,,Undefined,,,,GPS,,,,AIS,,,,
28-01-21 0:00,Class A,219000558,91,181,Unknown value,,,,,7944762,OZLP2,GRETE FIGHTER,Dredging,,12,47,GPS,2.4,TRELLEBORG,26-01-21 6:00,AIS,32,15,9,3
28-01-21 0:00,Class A,257961000,55.040333,12.89994,Under way using engine,0,10.4,133.7,138,9231535,LAXK7,NORMAND CUTTER,Other,,27,127,GPS,6.3,KREIGERS FLAK,28-01-21 1:00,AIS,39,88,13,14
28-01-21 0:00,Class A,219570000,55.072755,12.806548,Under way using engine,0,2.4,238.8,234,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,538002779,55.208797,13.317087,Under way using engine,0,12.5,95,97,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219001461,55.600762,12.481702,Under way using engine,0,0,305.7,173,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,248971000,54.75546,12.621305,Under way using engine,0,10.3,238.1,237,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,265704000,57.645452,11.85891,Under way using engine,0,0,227.2,289,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219000647,55.058322,10.618425,Under way using engine,0,0,228.9,358,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219018493,56.000267,8.129617,Under way using engine,,0,226.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,215594000,54.672702,14.195795,Under way using engine,0,11.8,286.2,285,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,209764000,55.396,14.827,Under way using engine,,18.8,81,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,AtoN,992111851,54.441603,7.678912,Unknown value,,,,,Unknown,,NSO 0 PLATFORM,Undefined,,,,GPS,,,,AIS,,,,
28-01-21 0:00,Class A,219023648,56.106907,11.234473,Under way using engine,,15.5,326.4,326,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,636092635,58.119042,9.686948,Under way using engine,0.7,15.6,224.7,222,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,209974000,55.025923,10.053753,Under way using engine,0,6.3,325.3,325,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219004596,57.593558,9.956892,Unknown value,0,0,220.7,225,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219078000,55.48029,5.091073,Under way using engine,0,3,164.7,342,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219000333,57.713885,10.580353,Under way sailing,,0,187.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219006622,57.13956,9.127193,Unknown value,,0,243.3,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219023945,54.933358,10.832655,Under way using engine,,0,0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,636092048,57.831833,10.880667,Under way using engine,3.6,18.1,308,309,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,211395930,54.265807,8.848097,Under way using engine,0,0,,260,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,266145000,58.014533,11.217767,Engaged in fishing,,4.3,174.4,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219004043,55.087283,8.565333,Unknown value,0,0,0,160,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,538008428,91,181,Unknown value,,,,,9353084,V7A2348,DALE,Tanker,No additional information,28,185,GPS,6.8,GOTHENBURG,24-01-21 17:00,AIS,157,28,12,16
28-01-21 0:00,Class A,265009000,57.6726,8.664835,Restricted maneuverability,0,3.2,54,40,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,220628000,57.593435,9.973008,Unknown value,0,0,228.8,313,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,305287000,54.628727,14.54757,Under way using engine,-4.5,16.8,266,263,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class B,219015604,91,181,Unknown value,,,,,Unknown,XP8607,,Port tender,,5,10,Undefined,,,,AIS,4,6,3,2
28-01-21 0:00,Class A,219000872,56.990947,10.308307,Under way using engine,,0,15.9,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219025245,57.543553,9.713035,Engaged in fishing,0,7.5,236.3,236,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219015591,57.213868,9.686702,At anchor,,0,0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,273218060,55.463858,10.934773,Under way using engine,0,4.6,324.7,327,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,265797590,55.867907,12.82361,Under way using engine,,0,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,211797460,54.660333,9.934512,Under way using engine,,0,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,305530000,56.26441,3.716582,Under way using engine,0,12.9,193,193,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219197000,55.460517,8.445267,Under way using engine,,0,0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,244750825,54.638833,11.378667,Restricted maneuverability,0,0,24,291,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219017917,54.937615,10.702815,Under way using engine,0,0,176.6,173,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,273544130,56.436752,11.515043,Under way using engine,0,5,213.7,218,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,249377000,57.766267,10.293995,Under way using engine,0,10.4,73,70,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,212900000,55.954168,11.99993,Under way using engine,0,4.4,70.2,66,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,244674000,55.185925,14.365508,Under way using engine,0,12.6,40.1,41,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219014579,56.517152,8.61423,Under way using engine,0,0,298.8,118,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,265630900,55.939638,12.773308,Engaged in fishing,,0,0,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,236339000,55.229837,14.257185,Under way using engine,0,10.6,255,252,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219000176,55.676067,11.101825,Moored,0,0.1,239.3,345,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,566696000,56.359722,3.88225,Unknown value,0,0,298.8,317,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,265410000,57.659737,11.768467,Under way using engine,21.6,19.1,247.5,251,9125944,SEAN,STENA JUTLANDICA,Passenger,Category OS,33,183,GPS,6,SEGOT>DKFDH>SEGOT,28-01-21 2:10,AIS,30,153,28,5
28-01-21 0:00,Class A,219011018,57.495667,10.50145,Engaged in fishing,0,0,237,230,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,209014000,55.043423,11.024502,Under way using engine,0,10.2,185.8,187,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,261000580,54.708713,15.535492,Restricted maneuverability,,6.9,90.6,87,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,257087170,57.186427,8.402415,Under way using engine,,8.4,296.7,296,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,538002757,55.371152,5.782295,Under way using engine,0,12,27.6,28,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,220619000,55.807913,10.64529,Under way using engine,0,0,20.5,230,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,255924000,57.419178,10.582467,Under way using engine,-2.2,5.5,309.6,316,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,241343000,57.246667,11.55869,Under way using engine,0,13.3,158.5,156,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219751000,57.38208,7.8252,Engaged in fishing,,8.7,295.1,296,Unknown,OXMX,AGGERSOE,Fishing,,6,27,GPS,3.5,HJEM TIL KAERSTEN,,AIS,21,6,3,3
28-01-21 0:00,Class A,219002159,57.718227,10.592803,Under way sailing,0,0,348.7,61,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219011225,56.004562,8.122222,Engaged in fishing,0,0,208.4,241,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Base Station,2190067,91,181,Unknown value,,,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219013976,57.190163,8.417987,At anchor,,7.3,116.8,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219798000,56.370413,8.120012,Under way using engine,0,0,237.8,357,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,230034540,57.689738,11.82421,Under way using engine,0,0.1,272.9,321,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,220295000,57.593285,9.962365,Engaged in fishing,0,0,143.7,127,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,209030000,55.047633,13.884533,Under way using engine,3.6,10.1,249.1,248,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,246605000,57.458713,7.941698,Under way using engine,0,12.3,35.3,34,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,219110000,57.8021,10.399917,Under way using engine,-2.2,16.3,89.5,87,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Base Station,2190067,91,181,Unknown value,,,,,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class A,249377000,57.766267,10.293995,Under way using engine,0,10.4,73,70,Unknown,,,Undefined,,,,Undefined,,,,AIS,,,,
28-01-21 0:00,Class B,219010979,56.695073,8.218622,Unknown value,,0,0,,Unknown,XPD8252,TSR ELECTRONIC,Port tender,,16,40,Undefined,,,,AIS,20,20,8,8
